query_id,event_date,user_id,team_id,dataset_id,environment,bytes_scanned_gb,execution_time_ms
4af7b787-70e5-4b48-94e2-db105817ded4,2025-06-29,U04,T02,D04,staging,0.05,1166
6db84338-7c98-4e92-a375-aac0fdb0d552,2025-06-29,U07,T04,D03,staging,0.06,1148
986b1038-1a63-427e-9cd4-0a9c0f9ff4d5,2025-06-29,U08,T04,D01,prod,0.15,540
717ed1fc-608a-49a7-916d-fb1a7e07f42e,2025-06-29,U06,T03,D01,dev,0.02,1006
dc4571da-6715-48f6-9bba-85aeb1fdf19f,2025-06-29,U02,T01,D02,prod,0.3,563
912e79ed-f499-4817-924a-f32463e31dfd,2025-06-29,U06,T03,D04,prod,0.19,1320
0222a48e-6690-49cf-aadd-f69e81d8242d,2025-06-29,U05,T03,D01,staging,0.11,1343
a1226309-f8dd-4d8d-b1b1-ada001d32b0c,2025-06-29,U04,T02,D01,prod,0.24,841
dc76af5d-d5cc-4bd3-9271-e96f5f17b21e,2025-06-29,U08,T04,D03,prod,0.22,513
fbf86059-9b6b-4c8e-9af9-4077191adefb,2025-06-29,U03,T02,D01,dev,0.0,807
7547ea84-a9b7-4336-9f19-44f89714b3b2,2025-06-29,U06,T03,D03,prod,0.14,963
05520ad4-7b64-44fc-b70c-fbc669801f56,2025-06-29,U02,T01,D04,prod,0.14,780
daffa892-afef-4cc3-a6b8-ea8715ee3044,2025-06-29,U02,T01,D03,prod,0.14,1215
033799db-d15f-4987-be1a-979331aa159c,2025-06-29,U08,T04,D04,prod,0.12,943
e5c539e5-86b4-4055-9735-5d90b2db58b0,2025-06-29,U05,T03,D03,prod,0.15,836
4b70ffae-750d-4a66-854e-0fab4446e4db,2025-06-29,U05,T03,D04,prod,0.12,1267
ea3665cc-a728-4ca6-848b-2ffcb4cabfe0,2025-06-29,U01,T01,D04,staging,0.11,1185
0eb9201c-05ec-46b3-a8a2-bbe8a7f28903,2025-06-29,U07,T04,D01,prod,0.22,1067
a249cd0b-30e1-4143-b0f2-b186f3717411,2025-06-29,U02,T01,D04,prod,0.27,728
db0dfc26-45e4-43a7-854d-f5a3185ae7a9,2025-06-29,U03,T02,D04,prod,0.24,616
7874639d-f8fe-4a11-9b25-5cb140cb92ce,2025-06-29,U05,T03,D02,prod,0.11,354
2a6120c8-911c-4504-8d76-56a4d8e7b613,2025-06-29,U06,T03,D01,dev,0.04,1034
383a063a-b6ee-40f2-9302-1df8f3ee7cc5,2025-06-29,U08,T04,D01,staging,0.05,1030
0c9605c5-becb-4dc5-a9ec-d3d2172a438e,2025-06-29,U03,T02,D02,prod,0.3,908
56ff736f-5960-489f-9847-e6efcceb6f35,2025-06-29,U08,T04,D01,prod,0.23,417
4adc19de-940c-41e3-8146-781b806a0363,2025-06-29,U03,T02,D04,prod,0.13,1109
0b6b2f8b-21fe-48af-beba-97da3f12d343,2025-06-29,U07,T04,D01,prod,0.17,438
b071392a-4d6f-4f5d-8214-193331422ac6,2025-06-29,U02,T01,D03,staging,0.03,1091
0d98bdf3-0198-4b63-8dec-c79c756c2e0a,2025-06-29,U05,T03,D04,prod,0.23,521
5906e978-20d2-47b5-957e-d28c1b164ab4,2025-06-29,U06,T03,D02,prod,0.13,838
aeb2e8df-fdcb-47d4-bb70-c973ea7b7577,2025-06-29,U06,T03,D03,staging,0.15,531
775af428-6e33-49c7-816f-0e5983b8cb09,2025-06-29,U03,T02,D02,prod,0.23,393
85938356-90b4-4fd9-9e88-439315fce899,2025-06-29,U08,T04,D02,prod,0.28,791
f1538aca-f7d1-4aea-b1a7-0270a9db9119,2025-06-29,U05,T03,D03,prod,0.35,874
c9c806e9-380c-4bd8-b1a7-4badfa3d5d36,2025-06-29,U02,T01,D04,prod,0.04,868
0d10ee9a-1f0c-4ceb-9d02-d2b8e9acce05,2025-06-29,U02,T01,D02,staging,0.11,484
684a9f31-de11-42a7-9bcc-d0eedb4f4c79,2025-06-29,U02,T01,D04,dev,0.07,1487
4400170f-ba3b-4f9d-92de-d988a88df527,2025-06-29,U07,T04,D03,prod,0.18,631
cdcf58e2-9f8f-47c4-af80-f64dcbd59f3f,2025-06-29,U05,T03,D01,staging,0.06,1054
2103ae16-059b-418f-ba30-4064bb9d0af1,2025-06-29,U02,T01,D04,prod,0.25,833
171586ae-0f69-4070-9d8b-70ef94a68a66,2025-06-29,U01,T01,D01,prod,0.13,932
c2a82a7f-ae29-4c05-ab2f-787531438e74,2025-06-29,U01,T01,D01,prod,0.18,859
4cc8b7de-0869-4d2e-a60f-b26fd0c2e576,2025-06-29,U06,T03,D03,prod,0.07,422
ac585f93-99a6-4a0d-92a8-1549ea65e742,2025-06-29,U02,T01,D02,staging,0.05,778
07fb199a-00eb-4f17-a747-d96aa6988bc3,2025-06-29,U07,T04,D01,staging,0.03,430
b1eeb893-4f69-40e5-88ed-6130ed97a908,2025-06-29,U02,T01,D01,staging,0.07,349
75414cd7-1a50-4c10-a1a3-5889a81cbb4a,2025-06-29,U07,T04,D02,staging,0.08,712
98dda878-bad7-4bdb-96c9-97097f9acdad,2025-06-29,U05,T03,D03,prod,0.2,955
5c4666ab-b26d-4cd2-84a6-dfde04d3ce32,2025-06-29,U05,T03,D02,prod,0.11,1080
41e3902e-bce0-4734-b8b9-5d6979d6dff1,2025-06-29,U04,T02,D02,prod,0.18,1056
88b073b6-8d48-486a-9393-863ded313a45,2025-06-29,U07,T04,D04,staging,0.05,844
a2c67f3c-5651-4bd3-9b80-2cf0997f8123,2025-06-29,U08,T04,D01,staging,0.02,878
80fc2adc-a883-4c5a-a6c8-2e71c48df91e,2025-06-29,U05,T03,D02,prod,0.28,1270
0dccb7d2-3e3c-4d4b-8e40-7fb6b1673818,2025-06-29,U05,T03,D03,prod,0.17,1094
57b98f22-c10f-4fd3-8687-27aa42065465,2025-06-29,U06,T03,D03,prod,0.25,629
54172780-e014-4f88-a854-bef25e0faf6e,2025-06-29,U02,T01,D04,dev,0.06,376
ff911a4e-0bf5-472e-b294-86fb85639a23,2025-06-29,U04,T02,D03,staging,0.08,831
13255597-b33b-4796-9588-6a9770047d6c,2025-06-29,U05,T03,D02,dev,0.03,1323
fac8dd61-fa4f-4eeb-86ba-5b30fa0e19e1,2025-06-29,U06,T03,D03,staging,0.06,442
a7723f7d-a473-4902-a2fc-82d989a34003,2025-06-29,U04,T02,D04,staging,0.04,1431
3c3ccb6b-6f6f-4d00-9275-c6b8f6b31585,2025-06-29,U02,T01,D01,prod,0.34,1101
e26a2532-345e-41e1-b51d-f3320a000221,2025-06-29,U02,T01,D03,staging,0.1,714
5725c005-4932-4023-ac82-c9b4b0509e4a,2025-06-29,U01,T01,D02,prod,0.38,1537
2cf99a83-aeac-4762-92a3-82a84910b2da,2025-06-29,U06,T03,D01,dev,0.06,558
d89f5b68-329b-467e-a61b-16f3c365265e,2025-06-29,U02,T01,D04,staging,0.05,1272
ba341bd2-0efb-4eaa-8a25-4717c07694f5,2025-06-29,U03,T02,D02,staging,0.05,869
52ce5a00-f9b7-4eaa-85c9-9dd52da69491,2025-06-29,U07,T04,D04,staging,0.06,507
83d309b2-c67c-49a9-8046-60ea271f8cdb,2025-06-29,U02,T01,D02,prod,0.21,771
fcd75dd7-fd4a-46af-889d-94c138be8924,2025-06-29,U07,T04,D03,staging,0.1,772
b7c2bb8a-b1dc-4691-a37b-7280dcc2fc9f,2025-06-29,U01,T01,D02,prod,0.07,908
4cf6ac0e-4288-4032-bace-046b39ab0bf8,2025-06-29,U01,T01,D01,staging,0.1,1317
60526fc8-5d6f-4e04-a816-c34b1aa614ff,2025-06-29,U07,T04,D03,staging,0.11,524
65afef6f-4333-4845-b542-e6dbd00a8561,2025-06-29,U07,T04,D02,prod,0.24,792
f3b115cc-7411-480c-a0ab-376fb15dcf7b,2025-06-29,U04,T02,D02,staging,0.06,496
3852a553-e070-4f2d-8e7a-c25e0b03a680,2025-06-29,U02,T01,D03,prod,0.07,694
9d383352-2d26-4f9e-bad6-e54da696bb12,2025-06-29,U06,T03,D04,prod,0.26,442
a0f42354-0952-4c98-91f9-596f5b350974,2025-06-29,U04,T02,D02,staging,0.08,931
28261c0a-138e-4d4c-81b8-0dff60b51ae9,2025-06-29,U06,T03,D04,prod,0.24,1163
4c2e823a-a2aa-4a8b-9c65-1ef3828065be,2025-06-29,U01,T01,D01,prod,0.18,703
4c11370e-c46b-4f0c-897b-49dfd602a21b,2025-06-29,U05,T03,D03,prod,0.13,867
56868c8f-3282-43e3-be2c-5a7681dd1373,2025-06-29,U08,T04,D01,prod,0.28,366
7ef886d4-3509-48d1-8f01-d86ad1a28029,2025-06-29,U04,T02,D03,staging,0.09,697
76d35a1a-2f65-49a5-8b79-e6d6bb66c18e,2025-06-29,U04,T02,D04,dev,0.05,721
1e94dae2-d410-4938-8a4d-2e1759b5cc8c,2025-06-29,U02,T01,D01,prod,0.12,1258
f666d76c-b2d1-4fb1-b5b4-9d0c6cd0100e,2025-06-29,U04,T02,D01,prod,0.12,720
e156dc3b-dede-4f49-a2ef-12c042b8b6ac,2025-06-29,U07,T04,D04,prod,0.31,1132
740037fd-187f-4bf9-b7f3-9cdfc4906416,2025-06-29,U02,T01,D02,dev,0.02,909
55ed3dc7-5bc5-4cd2-af90-e313832c7846,2025-06-29,U06,T03,D01,prod,0.12,774
a002bfc5-d010-425b-a92c-6f3974fc5bf4,2025-06-29,U07,T04,D04,dev,0.07,993
b567adf8-f215-4fca-91e7-233e0d99a5f4,2025-06-29,U04,T02,D04,prod,0.16,881
b5bbf2ae-fa58-42d6-bf02-f3003146c728,2025-06-29,U08,T04,D02,dev,0.06,1445
22387439-a2b4-47d3-a3ae-f84282043d04,2025-06-29,U02,T01,D03,prod,0.2,1216
527bf79b-cb19-4daf-be3e-e866f218db2f,2025-06-29,U04,T02,D02,dev,0.08,496
9cade95f-0afc-4caa-8f60-85584823f98f,2025-06-29,U03,T02,D02,prod,0.25,1102
baf584c9-3f3a-4c7a-b163-d8cd7ec67da1,2025-06-29,U06,T03,D01,prod,0.18,1271
436ef59a-6b96-4a27-bf65-ed8361d5ff55,2025-06-29,U08,T04,D04,prod,0.1,979
6547b425-b3a5-488a-a092-a3e8f64f82c4,2025-06-29,U03,T02,D04,staging,0.07,891
ae215f54-abd3-4b7e-873b-d801224cb505,2025-06-29,U03,T02,D04,prod,0.17,495
f3dd37c4-c916-4e70-8f32-4fc77a5143cc,2025-06-29,U05,T03,D01,prod,0.22,1461
09c909a3-3694-4c46-be68-17be1f24b375,2025-06-29,U01,T01,D04,prod,0.23,779
9a89c0d2-de30-43b9-b050-98dd4b646ec5,2025-06-29,U08,T04,D04,prod,0.34,1256
2256f3ca-13ca-484c-b582-e3f352164d6e,2025-06-29,U07,T04,D03,prod,0.27,1065
0613caa0-c8f2-42c4-8e6d-b06750de36fc,2025-06-29,U07,T04,D02,prod,0.22,1086
513e6d06-67e2-4713-a0b3-5d9ccc370b68,2025-06-29,U07,T04,D01,staging,0.07,640
a9cb60ec-b54d-4a2b-937b-9bdf7f429913,2025-06-29,U06,T03,D02,prod,0.18,979
f5a0c873-c90e-4c92-bdb5-67b5dd2663a9,2025-06-29,U06,T03,D02,dev,0.02,664
6831e448-b4a8-4864-a700-53b73b3935d0,2025-06-29,U08,T04,D03,prod,0.14,725
517e8c11-587e-4101-914d-8b99fa3b931a,2025-06-29,U04,T02,D02,staging,0.09,479
30889dac-4e3b-4178-b605-85138dd0654a,2025-06-29,U07,T04,D04,staging,0.08,1079
00ae9166-fc7b-4ac6-82ac-e2f9b6a7a34b,2025-06-29,U03,T02,D04,prod,0.15,773
a05c32e3-a6c2-4f4d-82ae-91d2b730c47e,2025-06-29,U01,T01,D01,prod,0.3,1014
0fee46de-5e99-4a71-98bc-c8aa44405330,2025-06-29,U04,T02,D01,prod,0.16,659
e40ae7d6-bb86-48b6-b4e9-1f7ce0684cd5,2025-06-29,U05,T03,D03,prod,0.01,690
ec9d6665-a34b-4097-99ea-a7dc3fcfc56e,2025-06-29,U03,T02,D02,prod,0.16,837
028730df-8d23-4cde-9827-7376f8f69c1a,2025-06-29,U06,T03,D04,prod,0.29,494
d77bd30a-994f-4993-b96a-fc88de6ef727,2025-06-29,U07,T04,D04,staging,0.04,831
12c46ddd-92ad-4ed0-aa36-f858af387e9b,2025-06-29,U06,T03,D04,staging,0.05,1026
f2ecd4ee-d511-41d7-9abb-8997346d5138,2025-06-29,U02,T01,D04,prod,0.24,588
6c9d47c7-2e1c-4b7b-82c1-896e64b7629f,2025-06-29,U03,T02,D01,prod,0.25,815
cf25e211-6360-4d0c-a5b6-912f206fa21f,2025-06-29,U05,T03,D01,prod,0.23,747
b45ce316-d499-42c9-be23-e4373ab1e465,2025-06-29,U02,T01,D02,prod,0.14,1302
8ed8f368-de9f-40cf-ade3-3714ea4a27ca,2025-06-29,U04,T02,D04,prod,0.01,792
c6434fe3-2152-4fd3-bb39-69dd690661d4,2025-06-29,U02,T01,D04,prod,0.2,758
7bedf369-29c0-4bc4-accb-2aff77725bee,2025-06-29,U06,T03,D03,prod,0.09,1025
1442e6c1-e6be-4549-9391-58bbab4f2d2f,2025-06-29,U01,T01,D03,dev,0.07,984
ed9df72d-e1d5-44f2-9289-88f9b0787641,2025-06-29,U07,T04,D04,prod,0.33,1299
c7b00a4b-298f-4f3c-9077-cac425ffd9d5,2025-06-29,U04,T02,D03,dev,0.05,630
441de5c8-c346-4275-9162-cf039923e4c5,2025-06-29,U05,T03,D01,prod,0.14,1008
9a4e2446-2ecc-45ab-bfba-4ed9d305a7b3,2025-06-29,U01,T01,D02,prod,0.2,879
ca39d3d1-552b-4a42-8197-11bc11e0079d,2025-06-29,U01,T01,D01,prod,0.15,1074
15647d0e-6448-4f82-9c30-fbad811f95e1,2025-06-29,U04,T02,D03,prod,0.18,679
bcb520e9-e21c-4aa5-b1fd-eda80438d106,2025-06-29,U03,T02,D01,prod,0.2,1022
53391ca2-8b3a-4031-9055-a56546bedad4,2025-06-29,U02,T01,D03,prod,0.13,753
4e7793f4-eb5f-4584-bb11-f8fda143c31d,2025-06-29,U08,T04,D04,prod,0.14,872
b4dd8b4f-aaa6-45cb-820d-c91019c397fb,2025-06-29,U02,T01,D01,prod,0.1,904
0d22ca2c-5775-4708-b69e-af6cf39118f2,2025-06-29,U08,T04,D01,prod,0.27,702
45175e6d-6710-4146-8e4b-173ac15bce84,2025-06-29,U04,T02,D03,prod,0.26,1079
8ba2fc55-028c-4350-b3b1-1aea3ee695fe,2025-06-29,U08,T04,D02,prod,0.12,615
9e4325ec-5204-4bba-bc21-b97815fd819c,2025-06-29,U02,T01,D04,prod,0.31,793
1cca6330-8236-4382-a589-6d85ba55daa0,2025-06-29,U01,T01,D02,dev,0.08,687
7ff4454f-9a51-4112-bc18-ab1a92519b39,2025-06-29,U02,T01,D04,staging,0.08,896
e0cc87f6-eaa5-4ce2-93c1-3e3ae3559ab2,2025-06-29,U04,T02,D02,prod,0.18,1000
52710b3f-3f67-4c88-9706-99230429d532,2025-06-29,U06,T03,D03,prod,0.31,1016
f50160aa-ece5-4feb-be28-af371d576367,2025-06-29,U07,T04,D02,prod,0.28,794
6db281ae-9199-4871-a7bc-13bb4f509df1,2025-06-29,U08,T04,D01,prod,0.32,1316
f29096a4-280e-4750-a4b4-09adaf995372,2025-06-29,U04,T02,D03,prod,0.08,1107
1d491e33-5bec-4c65-bf66-20b8595cada9,2025-06-29,U01,T01,D04,staging,0.13,900
21ba1d5f-c4f8-45a9-8b04-8f4eea906bad,2025-06-29,U05,T03,D04,staging,0.04,793
d0ec41dd-757d-4c4a-ae69-34b01dab742a,2025-06-29,U05,T03,D01,prod,0.3,1366
9497e72b-c253-4063-a4c4-4f69e047ecfb,2025-06-29,U01,T01,D03,prod,0.26,403
755681e3-be0c-4ba7-a191-61cf9d718d9c,2025-06-29,U01,T01,D03,prod,0.24,949
ab77be69-8e27-4739-8648-8171cf3ac0b9,2025-06-29,U02,T01,D02,prod,0.19,974
8383f9eb-23b9-4b0c-8316-6cf04f83ae0e,2025-06-29,U06,T03,D02,prod,0.21,1074
9e68d9fe-7640-44a2-a4e2-2ef3fa1187b0,2025-06-29,U02,T01,D02,prod,0.21,838
b841e506-8e2f-49ed-8d90-5f2ae64bea4a,2025-06-29,U01,T01,D01,staging,0.05,389
11d8bb8b-8c63-4c34-af80-7d47c09fa2e1,2025-06-29,U07,T04,D03,prod,0.16,763
5e7ec675-0625-455c-8b6a-8a36c25be4c5,2025-06-29,U01,T01,D01,prod,0.21,324
f0db4c08-4c38-4201-85b5-1cafb740363d,2025-06-29,U01,T01,D01,prod,0.18,472
c416dd09-2276-422e-8938-1734f5973d4e,2025-06-29,U02,T01,D04,prod,0.26,864
29a36896-5d9b-4edc-b3ec-fe27e117b5da,2025-06-29,U03,T02,D02,prod,0.15,952
0625d69b-9d9d-4f41-bfd0-238f9918093d,2025-06-29,U06,T03,D02,prod,0.11,1452
b7f33752-9ef9-4eb2-add5-5ee5b5225248,2025-06-29,U06,T03,D01,prod,0.24,1030
73e60322-8b72-4032-8b1f-a0e0c7816fce,2025-06-29,U03,T02,D02,prod,0.01,1229
2507d0be-6466-4b56-b7eb-d54ec57515c0,2025-06-29,U08,T04,D01,prod,0.2,723
a1db7950-9a24-4747-a964-728d94cf570f,2025-06-29,U01,T01,D04,staging,0.05,286
3810dd61-bd3e-477c-addf-e90b0b0ffc06,2025-06-29,U01,T01,D02,staging,0.11,344
80aec7bb-1746-40d4-b4cd-8d96cf5ec840,2025-06-29,U08,T04,D04,prod,0.26,988
831ee1d1-315a-46d4-a5a2-1a112da7d500,2025-06-29,U07,T04,D02,prod,0.22,600
46f6e257-920d-4b60-a9a7-095d1c546f0a,2025-06-29,U04,T02,D02,prod,0.13,1377
759b2c62-76e3-45c6-b914-d21c233e28af,2025-06-29,U04,T02,D04,dev,0.04,1338
1eabe6ec-c216-4de4-9599-ab0a769b3f3c,2025-06-29,U06,T03,D04,prod,0.13,1110
94d5b4da-0385-4205-a612-f6b0d08284a3,2025-06-29,U06,T03,D03,prod,0.11,666
5515d208-97ef-462c-bb7d-96c9125f0fb3,2025-06-29,U03,T02,D04,prod,0.25,1164
6df60c77-6efe-4a5b-bc27-d857ad33f33e,2025-06-29,U08,T04,D03,staging,0.13,1238
36528327-bc36-4a63-bf25-c8dcda88e2b1,2025-06-29,U04,T02,D01,prod,0.21,825
8c67ae37-b370-4df2-8768-0934c305ae35,2025-06-29,U04,T02,D02,staging,0.06,1108
be3925d1-2dc5-45d1-ab7d-a0ffaa7c01bc,2025-06-29,U07,T04,D01,prod,0.08,824
fa08b140-1e1e-4fe7-ba3f-97a0400a248e,2025-06-29,U07,T04,D01,dev,0.06,688
9356dc86-4832-4be0-a574-c966024462a3,2025-06-29,U05,T03,D02,prod,0.16,483
9f4acc37-32ef-414b-8ecb-7d8898a6e653,2025-06-29,U06,T03,D01,dev,0.04,1522
49893bed-4a1d-4e5f-b8ff-fb560492b6cd,2025-06-29,U06,T03,D01,staging,0.07,841
03f0e488-6f01-4987-9ef4-4ad70541de7d,2025-06-29,U06,T03,D01,prod,0.31,658
19737751-a207-4ee4-962b-41395be43ce8,2025-06-29,U03,T02,D04,staging,0.11,967
d56ea8ed-993a-4266-ae58-c8a4f0cce8d6,2025-06-29,U03,T02,D01,prod,0.22,1024
62428901-b7ee-47c2-91c4-fa9a0ab6f369,2025-06-29,U03,T02,D02,staging,0.06,1063
3f5523d7-d137-4fe4-897e-932e9804bc8e,2025-06-29,U01,T01,D03,prod,0.21,1040
31de8463-7572-4759-8d3c-3b27b6acda37,2025-06-29,U04,T02,D04,staging,0.09,1354
05e105c7-be7f-4858-8092-014e98f31020,2025-06-29,U01,T01,D04,staging,0.1,1000
d967c69f-aaab-48bc-be51-85b0dd54c612,2025-06-29,U05,T03,D04,prod,0.18,775
fa90eb29-5baa-4cdc-b48b-b4e09b6c808a,2025-06-29,U04,T02,D03,prod,0.34,824
ec7bbb40-488f-4963-843d-d2aeeee75ba0,2025-06-29,U04,T02,D03,prod,0.21,444
6018204e-e103-43af-a0b6-51e838305403,2025-06-29,U04,T02,D02,prod,0.03,639
107736e5-edb8-40e8-9ddb-9270e3c66ed5,2025-06-29,U07,T04,D03,staging,0.06,153
4e56f98a-18a7-44dd-b10d-b30316b0eac8,2025-06-29,U05,T03,D03,prod,0.14,683
fb45382c-2da4-47aa-bc75-8d02aed4f8f5,2025-06-29,U02,T01,D01,prod,0.14,708
63113874-b481-4309-87cd-4a7c6cb14a3d,2025-06-29,U04,T02,D03,prod,0.05,850
a9d572f1-24a9-448d-bca5-8e7a74f25083,2025-06-29,U05,T03,D03,prod,0.14,445
c42ce736-8d4b-4d7f-a503-cfd9dac6b4ae,2025-06-29,U04,T02,D01,prod,0.22,223
aaff9587-e403-4f3c-9647-c18328abaf52,2025-06-29,U07,T04,D02,prod,0.14,550
f6ece57d-243b-477f-914c-b63e1cf7a881,2025-06-29,U04,T02,D02,prod,0.03,46
6dc4621f-4fcf-4fdd-ad41-f211c3e12b8b,2025-06-29,U06,T03,D02,prod,0.2,1352
1c3a4bde-5a7c-4754-9547-88886cbadb49,2025-06-29,U08,T04,D04,prod,0.14,1345
6614722a-425b-414b-a91e-1bc83fd33c90,2025-06-29,U06,T03,D02,prod,0.18,868
6a42b981-cb7e-4542-ac99-c4c62d9b143c,2025-06-29,U03,T02,D02,prod,0.02,1096
a5e4320e-3b17-4e89-b1c7-13eb09a2a7ac,2025-06-29,U03,T02,D01,staging,0.11,787
9d57c730-a3a2-4424-8a98-3f74ae7d6c52,2025-06-29,U05,T03,D01,prod,0.16,327
835b3441-407c-4537-ac11-beb946895bb0,2025-06-29,U06,T03,D01,prod,0.3,1187
6a68976a-323d-45bb-b889-af3b85c9d7a5,2025-06-29,U08,T04,D02,prod,0.04,1154
9c861dd3-0087-448a-b2b7-2639f3c7e27e,2025-06-29,U06,T03,D02,prod,0.03,1090
ee678b63-8c35-49ae-ab83-2c4277fcb182,2025-06-29,U08,T04,D03,prod,0.15,620
2c15ce8e-5d6a-41c2-a95c-56e34623087f,2025-06-29,U02,T01,D01,prod,0.1,1050
40d3417d-4e3b-4442-9100-97ec775837f4,2025-06-29,U01,T01,D03,dev,0.08,586
8161d514-0fd8-4f9e-9802-f5c1d6d87fed,2025-06-29,U06,T03,D04,prod,0.06,511
d74fa063-90dc-4f98-902e-d8c5f18f6af3,2025-06-29,U06,T03,D02,prod,0.1,1054
fb08fbf9-bf02-4371-bc31-05cd161b2889,2025-06-29,U01,T01,D04,staging,0.11,540
de6f6873-efde-4036-969d-19314ed6c355,2025-06-29,U04,T02,D01,staging,0.11,1081
f25153b3-ebd4-43d1-bd83-6ea329451f60,2025-06-29,U04,T02,D01,prod,0.28,1534
b0fda296-8fa9-4fd9-bce3-2037d52c0e4e,2025-06-29,U07,T04,D02,prod,0.12,965
7fc6a8ef-d4fa-4c9f-abc5-406909c641ea,2025-06-29,U06,T03,D02,prod,0.13,1099
072742b1-50f5-4d07-84ba-0b53106ae620,2025-06-29,U05,T03,D03,staging,0.06,598
9ce3e3f4-a864-42f2-969c-90aea72bad67,2025-06-29,U07,T04,D03,staging,0.07,985
81538037-1d6e-497a-8931-d97f4a69dc0c,2025-06-29,U08,T04,D03,dev,0.03,600
63798e28-804c-4b57-a117-6554eef33729,2025-06-29,U05,T03,D04,prod,0.18,515
67636d7d-30ca-46f7-9e43-95eb5a0fdf97,2025-06-29,U04,T02,D02,staging,0.08,668
45cbd626-5abb-45b7-9665-579809d710e8,2025-06-29,U01,T01,D01,prod,0.2,422
88967f7d-827c-4da6-83d9-e7f5e438f584,2025-06-29,U06,T03,D02,prod,0.26,659
fab8d8ba-afef-4493-a8d7-e99f0188a3c6,2025-06-29,U02,T01,D04,prod,0.17,636
628c1deb-d9d0-4795-9e86-92bac7fa0c73,2025-06-29,U05,T03,D01,prod,0.17,596
b455acdc-705a-4430-8ed3-8ddaebcd2a0e,2025-06-29,U04,T02,D03,prod,0.11,1299
3fa99824-cf04-4eb2-ba4a-bba11aba2072,2025-06-29,U08,T04,D02,prod,0.21,711
3770a3f6-74c8-4f5a-a8b0-0f76305de7cd,2025-06-29,U04,T02,D01,prod,0.17,1283
57002c41-9cd2-402f-b8e1-d7fcb16b659b,2025-06-29,U03,T02,D03,prod,0.22,1001
f7931400-07cf-4f34-aedf-de7b501b67c3,2025-06-29,U06,T03,D04,prod,0.12,935
2d64cff0-656c-4c84-919e-87552d4f1e57,2025-06-29,U02,T01,D03,prod,0.18,811
e06fbd00-5ff5-4e0e-8ffd-c687a247e706,2025-06-29,U05,T03,D03,prod,0.18,1205
1dca9e1e-9c8c-46c2-b6c5-d75f158c9459,2025-06-29,U05,T03,D01,prod,0.23,1491
a54fe594-07a8-4284-8c61-4f955dc1294d,2025-06-29,U07,T04,D01,prod,0.19,659
96bc5328-5410-4a03-8239-970ba6f576ea,2025-06-29,U06,T03,D04,prod,0.3,787
343f3d51-60a5-4410-955d-1473d3bf85ad,2025-06-29,U07,T04,D02,prod,0.18,223
133d2a02-601e-4cea-abea-b261c13ac18d,2025-06-29,U08,T04,D03,prod,0.1,845
7b33f743-3f04-4396-923e-fec7c4d19ef6,2025-06-29,U08,T04,D01,prod,0.16,992
e99ee076-066c-472e-8bd6-aaa06ec20018,2025-06-30,U01,T01,D01,prod,0.23,939
d7af562e-8616-4be3-a180-0b8e39d3120b,2025-06-30,U04,T02,D01,prod,0.13,748
61501c58-402c-4637-9d8e-09e396add166,2025-06-30,U05,T03,D04,prod,0.27,976
7b04023c-e28a-472a-98c9-8b43fa8c18ee,2025-06-30,U07,T04,D04,prod,0.07,659
1ac32e35-0cf1-4bcf-832d-92bb8db2c0d3,2025-06-30,U02,T01,D01,prod,0.22,101
db102c8b-3ffa-4f57-a03a-7e7a75dccc43,2025-06-30,U01,T01,D03,prod,0.24,594
afde1654-6bdd-4293-a6d7-4f0d4d011efc,2025-06-30,U04,T02,D03,prod,0.4,1059
27c1dd43-22b7-4fcc-a038-8afeb20d78fb,2025-06-30,U03,T02,D01,staging,0.06,779
edee1468-5bfe-418f-af68-f2509684c869,2025-06-30,U01,T01,D02,prod,0.32,821
4fd74e50-2d9e-409d-a456-5197e49504c8,2025-06-30,U06,T03,D01,staging,0.08,379
a9eb961e-b854-4c57-b04e-a50c2c8885c6,2025-06-30,U01,T01,D02,staging,0.07,936
cfdde885-6686-4746-a20d-99f7733e3b9c,2025-06-30,U06,T03,D04,prod,0.14,1174
5b28d9f1-8e55-431f-b410-c272900a958c,2025-06-30,U05,T03,D02,prod,0.15,735
c83714c7-4809-42b8-86de-d315a2048c41,2025-06-30,U05,T03,D02,prod,0.28,787
4a0a9e01-cfac-474b-83c3-f940abfeba10,2025-06-30,U02,T01,D01,prod,0.27,953
327ebcd5-143f-406b-8132-7aba5022b7e5,2025-06-30,U02,T01,D01,dev,0.05,498
0a98376e-ce3c-4398-b2b5-50756e32f64e,2025-06-30,U06,T03,D02,prod,0.25,1123
1fdef2bb-1c9d-4c77-882e-d175b6a6f178,2025-06-30,U05,T03,D02,prod,0.17,749
504441dc-c418-4022-a463-fad87ae7bee6,2025-06-30,U06,T03,D04,staging,0.11,1449
2d614118-56b5-4d66-8173-5a96bafae0a0,2025-06-30,U07,T04,D01,prod,0.09,888
1677fe5b-76dc-4a8e-8312-3ca9435c5685,2025-06-30,U03,T02,D03,staging,0.05,506
c4ce8d5e-2461-401d-8e52-9ad8ee1133c9,2025-06-30,U01,T01,D03,dev,0.09,846
3cf0360d-6505-442a-9f5e-84627e16ddd6,2025-06-30,U01,T01,D02,prod,0.23,1042
cb6d529f-ea8e-48a7-afd8-5b1815b8eb34,2025-06-30,U07,T04,D01,prod,0.02,1231
